speed,rf_x,rf_y,rf_z
2.4,-0.28053078103690754,-0.8945851289757965,-4.715072325808376
2.4,-0.2973731285114216,-1.1048183736879502,-5.625302060970923
2.4,-1.775179277449679,1.2787482851071628,-5.340429167941589
2.4,-2.163241314626491,1.6217531168276016,-5.333366290987107
2.4,-2.6566919168678726,1.085778591146502,-5.903514634346173
2.4,-2.9202252810507057,2.0538797079928726,-5.515648442230325
2.4,-1.5623223341025225,2.449563947552484,-6.792324068825187
2.4,-0.661869223001435,0.754400260268831,-8.538418648292058
2.4,-0.08713726477620447,-2.214928863155794,-4.768792324769865
2.4,-4.192275336506406,-6.171000241759146,-2.1176341823775298
2.4,-5.265318705322691,-9.070871574317897,-4.589425465216726
2.4,-0.37476468840714233,-9.398505469346658,-6.282842957374958
2.4,2.6740209770061814,-7.755029305097351,-4.0579999629288865
2.4,0.7962543636305721,-6.753424879559032,1.0025405840520454
2.4,-2.4227253458740843,-6.772112950458224,5.136212039501749
2.4,-3.052688798902047,-7.116516095259747,5.993489969353491
2.4,-1.3858366529024726,-7.2262086411679745,4.644959289535895
2.4,-0.29856881538023855,-7.204185785128551,3.7562716759691765
2.4,-0.5573013438968745,-7.270780133830518,4.136938514561651
2.4,-1.0531412660715886,-6.9709352237088895,4.907993611206519
2.4,-1.029266699582351,-6.477101050947687,5.147355821778942
2.4,-0.9143746421670265,-6.016800951483384,4.998731832133379
2.4,-1.0222183216245608,-5.558907801008777,4.81177946810122
2.4,-1.2114944958162261,-5.12256091497726,4.821212785488693
2.4,-1.2929976926669235,-4.5712639586074735,4.550432550075127
2.4,-1.20684767016656,-3.9888237668882747,4.028182057611451
2.4,-0.9027485563714864,-3.195638864584054,3.6855519438190427
2.4,-0.766302019406017,-2.227613856240294,3.302199794388793
2.4,-0.8190606274640104,-1.3793430461893863,2.8517955649804723
2.4,-0.7496745988105139,-0.7418436185566364,2.281630121222288
2.4,-0.45037127178345865,-0.03728656726640702,1.699495738710651
2.4,-0.2420651747954022,0.6984136939516508,1.3903925330101132
2.4,-0.5750451163353119,1.0987948015563147,1.483645729653455
2.4,-0.9535235049703795,1.4369082921885021,1.5218248341418754
2.4,-0.9464096993478681,2.0169132126650275,1.3133013019453004
2.4,-0.5513002481969942,2.5633839999724133,0.6976325785027521
2.4,-0.24480419033085934,3.004472211260802,0.046038869222829765
2.4,-0.02692152464842293,3.4431632238379795,-0.41635014051575864
2.4,0.2364700698634893,3.982432605163579,-0.7350430453636185
2.4,0.2914877941281597,4.591163032843434,-0.790279370000082
2.4,0.25310484897694996,5.300481634624177,-0.713797609132636
2.4,0.31291053514728145,5.9882342883880755,-0.4457077174964092
2.4,0.5212105332806283,6.67598337214815,-0.1608533298536591
2.4,0.9977555139205302,7.402056554043631,-0.2328581109933207
2.4,1.6467508275106355,7.864668802335771,-0.2593649157305937
2.4,2.257409004392778,8.54043896540406,0.28893461109347673
2.4,2.8680773348051303,9.462887811742917,1.311448724612386
2.4,3.4811396488804536,10.172181399958852,2.2429546499345783
2.4,4.142104536644489,10.675490838768157,2.652342122143878
2.4,4.563568428014525,10.747696246995192,2.932403536300007
2.4,4.585059342798183,10.498973733571278,3.152574067439212
2.4,4.580210750692437,10.03947978753422,3.351201000575053
2.4,4.546619201282909,9.385979698028482,3.6791523206993846
2.4,3.8807440640434363,8.617522444306005,4.299303452783503
2.4,5.542821508335928,9.046568305727615,2.7854844317795218
2.4,6.436109213410484,9.394187581765038,2.81406142262196
2.4,0.3742544084058181,1.3903638820034776,1.1182161302295515
2.4,-3.2374936976500566,-8.25405837385537,-4.34019667049276
2.4,-0.6293777358388947,-6.471835455989886,0.20538240534828373
2.4,1.6434327626487777,-2.464649264455082,-0.9036901673636368
2.4,1.5020712665146547,1.1713131308206652,-5.193332393752329
2.4,2.6132999543536246,2.896038690038639,-2.460791118947137
2.4,2.5342130046547924,-1.658973496467339,-2.73399549808107
2.4,0.40977081580259417,-2.425072968228093,-2.4036601462891576
2.4,0.4600097560780365,-2.27148852463622,-0.21956923870694633
2.4,1.06589723366004,-3.1693238449432846,1.1765521295308488
2.4,0.19165223662685693,-2.184672798257113,0.3429086332915731
2.4,-0.44786856704246525,-2.265813163539224,0.46726957744583936
2.4,-0.04556704946658237,-2.4858667096024303,1.3053463368687326
2.4,0.07892539713965746,-2.1239357751085786,0.8237711564410694
2.4,-0.2995503495332716,-2.6314000485664466,0.8283786410506773
2.4,-0.32115760188806647,-2.9257064083297792,0.7922736855937532
2.4,0.25359516758090495,-2.6547935725954743,0.5358253749762466
2.4,0.7732552862890963,-2.6521289494019293,0.5907258941153338
2.4,0.30378322156327264,-2.9632113166275476,-0.09443113205911222
2.4,0.02350712064301242,-2.7497957919894156,0.38438700139703
2.4,-0.01725752931776832,-2.4645255830421533,0.673998699443669
2.4,0.14794887875072477,-2.6941858371769323,0.19959681705808716
2.4,0.07844152183571575,-2.435272411620657,0.6616565592365381
2.4,-0.07729544315658474,-2.5547734834353144,0.36208654099587
2.4,0.0807309206005803,-2.4970506495174747,0.14634198737517837
2.4,0.4590901698560789,-2.7027789165979574,0.368887623437481
2.4,0.2099530512824587,-2.4295080512416423,0.4812659642714174
2.4,0.11889455147752312,-2.5825538998474484,0.5002324849929727
